S	0	664	*	*	*	*	*	JQ004580	*
S	709	597	*	*	*	*	*	EU717930	*
S	710	256	*	*	*	*	*	KC740586	*
H	578	715	100.0	+	0	0	I715M	KJ754204	KJ754203
H	570	671	100.0	+	0	0	58I671M32I	EU551490	KJ754300
S	711	710	*	*	*	*	*	KJ576673	*
S	712	669	*	*	*	*	*	HQ026180	*
S	713	668	*	*	*	*	*	AY842272	*
S	714	720	*	*	*	*	*	AJ969589	*
S	715	699	*	*	*	*	*	JF831904	*
S	716	735	*	*	*	*	*	JQ993785	*
S	717	671	*	*	*	*	*	GQ375345	*
S	718	710	*	*	*	*	*	KJ576651	*
S	719	671	*	*	*	*	*	GQ375347	*
S	720	710	*	*	*	*	*	KJ576658	*
S	721	700	*	*	*	*	*	JF831903	*
H	622	634	100.0	+	0	0	102I573M61D	FJ626728	AY842265
S	722	671	*	*	*	*	*	GQ375350	*
S	723	710	*	*	*	*	*	AJ969558	*
S	724	634	*	*	*	*	*	EU551474	*
S	725	671	*	*	*	*	*	GQ375346	*
S	726	724	*	*	*	*	*	AJ969548	*
S	727	1540	*	*	*	*	*	AM159207	*
S	728	667	*	*	*	*	*	AB627373	*
S	729	666	*	*	*	*	*	KJ754264	*
S	730	666	*	*	*	*	*	KJ754324	*
S	731	643	*	*	*	*	*	JN204775	*
S	732	1319	*	*	*	*	*	AJ969508	*
S	733	664	*	*	*	*	*	AB627390	*
S	734	664	*	*	*	*	*	AB627386	*
S	735	667	*	*	*	*	*	KJ754332	*
S	736	667	*	*	*	*	*	AB177821	*
S	737	722	*	*	*	*	*	DQ166593	*
S	738	668	*	*	*	*	*	AB627409	*
S	739	640	*	*	*	*	*	KJ754209	*
S	740	667	*	*	*	*	*	AB177818	*
H	275	667	100.0	+	0	0	48D619M19I	HQ026161	HQ026209
S	741	559	*	*	*	*	*	AF389914	*
H	8	643	100.0	+	0	0	I643M	JN204827	JN204765
S	742	667	*	*	*	*	*	AB627415	*
S	743	701	*	*	*	*	*	KJ754326	*
H	689	627	100.0	+	0	0	4I627M	EU551492	EU551491
S	744	628	*	*	*	*	*	AJ969564	*
S	745	616	*	*	*	*	*	KF907552	*
S	746	619	*	*	*	*	*	AF389917	*
S	747	1866	*	*	*	*	*	AJ969513	*
S	748	631	*	*	*	*	*	DQ166585	*
H	729	604	100.0	+	0	0	30I604M32I	EU551528	KJ754264
S	749	712	*	*	*	*	*	AJ293770	*
S	750	726	*	*	*	*	*	AJ969545	*
S	751	614	*	*	*	*	*	KJ754255	*
S	752	1965	*	*	*	*	*	AM159210	*
S	753	723	*	*	*	*	*	KJ754227	*
S	754	696	*	*	*	*	*	AJ969511	*
S	755	694	*	*	*	*	*	AJ969538	*
S	756	725	*	*	*	*	*	KJ754239	*
S	757	3261	*	*	*	*	*	Z68705	*
S	758	720	*	*	*	*	*	KJ754200	*
S	759	2176	*	*	*	*	*	AJ969512	*
S	760	721	*	*	*	*	*	JQ993787	*
S	761	734	*	*	*	*	*	JQ993761	*
S	762	708	*	*	*	*	*	KJ754323	*
S	763	708	*	*	*	*	*	AJ293780	*
S	764	732	*	*	*	*	*	JQ993770	*
S	765	674	*	*	*	*	*	EU551478	*
S	766	707	*	*	*	*	*	AJ969561	*
S	767	707	*	*	*	*	*	Z68703	*
S	768	672	*	*	*	*	*	KJ754245	*
S	769	589	*	*	*	*	*	EU551517	*
S	770	727	*	*	*	*	*	Z68701	*
S	771	597	*	*	*	*	*	EU717923	*
S	772	710	*	*	*	*	*	KJ576662	*
S	773	710	*	*	*	*	*	KJ576663	*
S	774	597	*	*	*	*	*	EU717936	*
S	775	251	*	*	*	*	*	JF414659	*
S	776	709	*	*	*	*	*	KJ576669	*
S	777	679	*	*	*	*	*	DQ166603	*
S	778	597	*	*	*	*	*	EU717928	*
S	779	596	*	*	*	*	*	EU717911	*
S	780	644	*	*	*	*	*	HQ026201	*
S	781	665	*	*	*	*	*	AB627425	*
S	782	649	*	*	*	*	*	AJ969598	*
S	783	649	*	*	*	*	*	FJ705204	*
S	784	664	*	*	*	*	*	AB627385	*
S	785	665	*	*	*	*	*	AB630328	*
S	786	649	*	*	*	*	*	FJ705205	*
S	787	258	*	*	*	*	*	KC740585	*
S	788	665	*	*	*	*	*	AB627378	*
S	789	665	*	*	*	*	*	AB627384	*
S	790	664	*	*	*	*	*	AJ293789	*
S	791	287	*	*	*	*	*	KJ576647	*
S	792	661	*	*	*	*	*	AB573863	*
S	793	430	*	*	*	*	*	KJ623938	*
H	590	751	100.0	+	0	0	12D725M14D	KJ576707	KJ576709
S	794	661	*	*	*	*	*	AB573864	*
S	795	663	*	*	*	*	*	AY842275	*
H	732	677	100.0	+	0	0	223I677M419I	KJ027684	AJ969508
S	796	662	*	*	*	*	*	AB627382	*
S	797	663	*	*	*	*	*	AB627412	*
S	798	1189	*	*	*	*	*	AJ969603	*
S	799	671	*	*	*	*	*	GQ375348	*
S	800	670	*	*	*	*	*	KF026223	*
S	801	670	*	*	*	*	*	KF026241	*
H	546	580	100.0	+	0	0	46I580M61I	KF026232	DQ166618
S	802	649	*	*	*	*	*	FJ705206	*
S	803	582	*	*	*	*	*	KF026250	*
H	777	256	100.0	+	0	0	25I256M398I	KC740582	DQ166603
S	804	746	*	*	*	*	*	JQ993782	*
S	805	670	*	*	*	*	*	EU551486	*
S	806	666	*	*	*	*	*	AB627375	*
S	807	667	*	*	*	*	*	AB177828	*
S	808	665	*	*	*	*	*	AB627404	*
S	809	666	*	*	*	*	*	AB627416	*
S	810	668	*	*	*	*	*	AB627421	*
S	811	669	*	*	*	*	*	JF831920	*
H	798	669	100.0	+	0	0	487I669M33I	JF831909	AJ969603
S	812	669	*	*	*	*	*	AY842270	*
S	813	577	*	*	*	*	*	AJ969567	*
S	814	658	*	*	*	*	*	DQ166590	*
S	815	649	*	*	*	*	*	FJ705200	*
S	816	738	*	*	*	*	*	JX036180	*
S	817	691	*	*	*	*	*	AJ293781	*
H	780	649	100.0	+	0	0	19D630M14I	HQ026181	HQ026201
S	818	738	*	*	*	*	*	JX036160	*
S	819	650	*	*	*	*	*	FJ705186	*
S	820	1189	*	*	*	*	*	AJ969599	*
S	821	650	*	*	*	*	*	FJ705190	*
H	275	650	100.0	+	0	0	12D638M	HQ026199	HQ026209
S	822	648	*	*	*	*	*	HQ026206	*
H	750	729	100.0	+	0	0	29I697M32D	KJ754240	AJ969545
S	823	645	*	*	*	*	*	AB177824	*
S	824	644	*	*	*	*	*	HQ026203	*
S	825	727	*	*	*	*	*	FJ792797	*
S	826	662	*	*	*	*	*	AB627403	*
S	827	543	*	*	*	*	*	DQ166608	*
S	828	747	*	*	*	*	*	AJ969555	*
S	829	732	*	*	*	*	*	JQ993775	*
S	830	734	*	*	*	*	*	JQ993774	*
S	831	649	*	*	*	*	*	FJ705201	*
S	832	649	*	*	*	*	*	FJ705202	*
S	833	653	*	*	*	*	*	HQ026154	*
S	834	430	*	*	*	*	*	KJ623935	*
S	835	430	*	*	*	*	*	KJ623937	*
S	836	657	*	*	*	*	*	HQ026172	*
S	837	658	*	*	*	*	*	HQ026175	*
S	838	679	*	*	*	*	*	EU551485	*
S	839	649	*	*	*	*	*	FJ705203	*
S	840	653	*	*	*	*	*	HQ026151	*
S	841	652	*	*	*	*	*	KJ754311	*
S	842	660	*	*	*	*	*	KJ754243	*
S	843	651	*	*	*	*	*	HQ026152	*
S	844	682	*	*	*	*	*	AF242470	*
S	845	659	*	*	*	*	*	AB177837	*
S	846	430	*	*	*	*	*	KJ623943	*
H	824	655	100.0	+	0	0	36D619M25I	HQ026156	HQ026203
S	847	656	*	*	*	*	*	HQ026155	*
S	848	654	*	*	*	*	*	HQ026196	*
S	849	612	*	*	*	*	*	KJ754292	*
S	850	603	*	*	*	*	*	KJ754314	*
S	851	616	*	*	*	*	*	KJ027701	*
S	852	614	*	*	*	*	*	KJ754318	*
H	633	583	100.0	+	0	0	152I583M25I	KF026266	AY703902
S	853	474	*	*	*	*	*	EU551521	*
H	696	597	100.0	+	0	0	40I597M12I	EU717920	FJ705185
S	854	584	*	*	*	*	*	KF026271	*
S	855	626	*	*	*	*	*	KJ754295	*
S	856	633	*	*	*	*	*	HQ026224	*
S	857	631	*	*	*	*	*	EU551493	*
S	858	633	*	*	*	*	*	KF907540	*
S	859	633	*	*	*	*	*	EU551500	*
S	860	626	*	*	*	*	*	KJ754298	*
S	861	626	*	*	*	*	*	KJ754297	*
S	862	631	*	*	*	*	*	EU551535	*
S	863	626	*	*	*	*	*	KJ754296	*
S	864	431	*	*	*	*	*	DQ166605	*
S	865	1122	*	*	*	*	*	AJ969560	*
S	866	1065	*	*	*	*	*	AJ249482	*
S	867	1140	*	*	*	*	*	AJ969520	*
S	868	1135	*	*	*	*	*	EF457763	*
S	869	925	*	*	*	*	*	AJ969568	*
S	870	913	*	*	*	*	*	DQ133496	*
S	871	1035	*	*	*	*	*	AJ969570	*
S	872	1017	*	*	*	*	*	AJ969522	*
S	873	1146	*	*	*	*	*	AJ969539	*
S	874	1839	*	*	*	*	*	AJ969582	*
S	875	1567	*	*	*	*	*	AJ969506	*
S	876	256	*	*	*	*	*	KC740595	*
S	877	255	*	*	*	*	*	KC740581	*
H	798	1188	100.0	+	0	0	I1188M	AJ969600	AJ969603
H	654	1183	100.0	+	0	0	17D1166M9I	KJ576711	KJ576713
S	878	1548	*	*	*	*	*	AJ969507	*
S	879	1349	*	*	*	*	*	AJ969576	*
S	880	635	*	*	*	*	*	EU551525	*
S	881	665	*	*	*	*	*	KJ754199	*
S	882	662	*	*	*	*	*	AB627383	*
S	883	665	*	*	*	*	*	AB627389	*
S	884	665	*	*	*	*	*	AB627392	*
S	885	660	*	*	*	*	*	AB573861	*
S	886	657	*	*	*	*	*	KJ754198	*
S	887	662	*	*	*	*	*	AB627387	*
S	888	660	*	*	*	*	*	KJ576646	*
S	889	666	*	*	*	*	*	AB627413	*
S	890	667	*	*	*	*	*	AB627399	*
S	891	667	*	*	*	*	*	AB573827	*
S	892	667	*	*	*	*	*	KJ754334	*
S	893	667	*	*	*	*	*	AB573839	*
S	894	667	*	*	*	*	*	AJ969542	*
S	895	667	*	*	*	*	*	AB627379	*
S	896	667	*	*	*	*	*	AB627397	*
S	897	667	*	*	*	*	*	AB627401	*
S	898	657	*	*	*	*	*	AJ969584	*
S	899	645	*	*	*	*	*	JN204729	*
S	900	645	*	*	*	*	*	KF907523	*
S	901	649	*	*	*	*	*	FJ705192	*
S	902	648	*	*	*	*	*	FJ705189	*
S	903	644	*	*	*	*	*	JN204815	*
S	904	644	*	*	*	*	*	JN204828	*
S	905	644	*	*	*	*	*	KF907526	*
S	906	644	*	*	*	*	*	EU715059	*
S	907	650	*	*	*	*	*	FJ705182	*
S	908	652	*	*	*	*	*	KJ754202	*
H	546	652	100.0	+	0	0	13I652M22I	KJ576656	DQ166618
H	824	656	100.0	+	0	0	40D616M28I	HQ026157	HQ026203
S	909	653	*	*	*	*	*	HQ026184	*
S	910	651	*	*	*	*	*	HQ026213	*
S	911	651	*	*	*	*	*	FJ705178	*
S	912	652	*	*	*	*	*	FJ705184	*
S	913	651	*	*	*	*	*	FJ705179	*
H	743	667	100.0	+	0	0	34I667M	KJ754328	KJ754326
S	914	667	*	*	*	*	*	AB573841	*
S	915	667	*	*	*	*	*	KJ754333	*
S	916	667	*	*	*	*	*	AB583690	*
S	917	667	*	*	*	*	*	AB573825	*
S	918	667	*	*	*	*	*	AB573824	*
S	919	667	*	*	*	*	*	AB573826	*
S	920	667	*	*	*	*	*	AB573822	*
S	921	667	*	*	*	*	*	AB573847	*
S	922	669	*	*	*	*	*	JF831907	*
S	923	668	*	*	*	*	*	KJ754331	*
S	924	669	*	*	*	*	*	KF026227	*
S	925	669	*	*	*	*	*	HQ026158	*
S	926	667	*	*	*	*	*	AB627367	*
S	927	667	*	*	*	*	*	AB573843	*
S	928	667	*	*	*	*	*	AB573848	*
S	929	667	*	*	*	*	*	AB627366	*
S	930	667	*	*	*	*	*	AB627400	*
S	931	659	*	*	*	*	*	HQ026170	*
S	932	658	*	*	*	*	*	AB177838	*
S	933	662	*	*	*	*	*	AB331642	*
S	934	660	*	*	*	*	*	KJ754219	*
S	935	651	*	*	*	*	*	FJ705180	*
H	618	650	100.0	+	0	0	40D598M12D	FJ705181	EU717922
S	936	655	*	*	*	*	*	HQ026174	*
H	906	654	100.0	+	0	0	10D644M	EU715061	EU715059
S	937	663	*	*	*	*	*	AB627430	*
S	938	666	*	*	*	*	*	AB627428	*
S	939	665	*	*	*	*	*	FJ028715	*
S	940	667	*	*	*	*	*	AB573828	*
S	941	666	*	*	*	*	*	AB573829	*
S	942	664	*	*	*	*	*	DQ166609	*
S	943	663	*	*	*	*	*	AB627380	*
S	944	665	*	*	*	*	*	AY842263	*
S	945	664	*	*	*	*	*	FJ626725	*
S	946	669	*	*	*	*	*	KF026221	*
S	947	717	*	*	*	*	*	DQ166580	*
S	948	715	*	*	*	*	*	KJ754249	*
S	949	721	*	*	*	*	*	KJ754289	*
S	950	719	*	*	*	*	*	DQ166610	*
H	27	710	100.0	+	0	0	11I710M	KJ754260	KJ754286
S	951	708	*	*	*	*	*	KJ576675	*
H	879	711	100.0	+	0	0	279I711M359I	AJ969543	AJ969576
S	952	710	*	*	*	*	*	KJ576680	*
S	953	722	*	*	*	*	*	KJ754306	*
S	954	761	*	*	*	*	*	KJ754305	*
S	955	753	*	*	*	*	*	AJ969596	*
S	956	778	*	*	*	*	*	AJ431577	*
S	957	761	*	*	*	*	*	DQ133500	*
S	958	740	*	*	*	*	*	KJ576700	*
S	959	738	*	*	*	*	*	JX036227	*
S	960	748	*	*	*	*	*	KJ754301	*
S	961	740	*	*	*	*	*	JX036213	*
S	962	708	*	*	*	*	*	AJ293784	*
S	963	672	*	*	*	*	*	JQ004576	*
S	964	671	*	*	*	*	*	EU416215	*
S	965	673	*	*	*	*	*	HQ026178	*
S	966	672	*	*	*	*	*	KJ754221	*
S	967	670	*	*	*	*	*	KF026229	*
S	968	669	*	*	*	*	*	JX144654	*
S	969	671	*	*	*	*	*	GQ375349	*
S	970	670	*	*	*	*	*	KJ754320	*
S	971	675	*	*	*	*	*	EU551480	*
S	972	699	*	*	*	*	*	DQ166616	*
S	973	689	*	*	*	*	*	KJ754207	*
S	974	706	*	*	*	*	*	AJ431583	*
S	975	701	*	*	*	*	*	JQ993768	*
S	976	677	*	*	*	*	*	KJ027682	*
S	977	676	*	*	*	*	*	KJ576668	*
S	978	688	*	*	*	*	*	DQ166583	*
S	979	683	*	*	*	*	*	KJ027700	*
S	980	667	*	*	*	*	*	AB627423	*
S	981	667	*	*	*	*	*	AB573816	*
S	982	667	*	*	*	*	*	AB573817	*
S	983	670	*	*	*	*	*	KF026274	*
S	984	668	*	*	*	*	*	KJ576654	*
S	985	667	*	*	*	*	*	AB627391	*
S	986	666	*	*	*	*	*	AB627374	*
S	987	667	*	*	*	*	*	AB177823	*
S	988	667	*	*	*	*	*	AB573823	*
S	989	671	*	*	*	*	*	GQ375343	*
S	990	690	*	*	*	*	*	DQ166619	*
S	991	685	*	*	*	*	*	KJ754216	*
S	992	698	*	*	*	*	*	JQ993777	*
S	993	695	*	*	*	*	*	AJ431591	*
H	977	673	100.0	+	0	0	7I669M4D	KJ576699	KJ576668
S	994	673	*	*	*	*	*	EU551484	*
S	995	681	*	*	*	*	*	JQ993798	*
S	996	677	*	*	*	*	*	KJ754322	*
S	997	666	*	*	*	*	*	JX444960	*
S	998	645	*	*	*	*	*	JN204787	*
S	999	645	*	*	*	*	*	JN204731	*
S	1000	648	*	*	*	*	*	HQ026207	*
S	1001	647	*	*	*	*	*	KF907524	*
S	1002	644	*	*	*	*	*	JN204747	*
S	1003	644	*	*	*	*	*	JN204838	*
S	1004	644	*	*	*	*	*	JN204757	*
S	1005	644	*	*	*	*	*	JN204740	*
S	1006	648	*	*	*	*	*	HQ026208	*
S	1007	658	*	*	*	*	*	HQ026171	*
S	1008	658	*	*	*	*	*	AB177826	*
S	1009	665	*	*	*	*	*	AF345889	*
S	1010	661	*	*	*	*	*	AB573857	*
S	1011	656	*	*	*	*	*	JX144653	*
S	1012	649	*	*	*	*	*	FJ705198	*
S	1013	658	*	*	*	*	*	FJ792799	*
S	1014	657	*	*	*	*	*	AY444755	*
S	1015	699	*	*	*	*	*	DQ166586	*
S	1016	777	*	*	*	*	*	AJ969534	*
S	1017	770	*	*	*	*	*	AF242468	*
H	580	838	100.0	+	0	0	69D703M66D	DQ133473	AM920667
S	1018	807	*	*	*	*	*	AJ431579	*
S	1019	761	*	*	*	*	*	KJ754304	*
H	570	757	100.0	+	0	0	4I757M	KJ754310	KJ754300
S	1020	762	*	*	*	*	*	FJ792800	*
S	1021	761	*	*	*	*	*	AJ969597	*
S	1022	845	*	*	*	*	*	JQ359766	*
S	1023	1520	*	*	*	*	*	AM159215	*
S	1024	1490	*	*	*	*	*	AJ969523	*
S	1025	1564	*	*	*	*	*	AJ969606	*
S	1026	1544	*	*	*	*	*	AJ969505	*
S	1027	1066	*	*	*	*	*	AJ969590	*
S	1028	954	*	*	*	*	*	KF800354	*
S	1029	1193	*	*	*	*	*	AJ969609	*
S	1030	1130	*	*	*	*	*	EU416221	*
S	1031	757	*	*	*	*	*	KJ754307	*
S	1032	721	*	*	*	*	*	KJ754222	*
S	1033	709	*	*	*	*	*	KJ754205	*
S	1034	723	*	*	*	*	*	KJ754234	*
H	1013	721	100.0	+	0	0	89D632M26I	KJ754276	FJ792799
S	1035	704	*	*	*	*	*	EF432561	*
S	1036	701	*	*	*	*	*	JQ993759	*
S	1037	707	*	*	*	*	*	AJ293782	*
S	1038	707	*	*	*	*	*	KJ576667	*
S	1039	726	*	*	*	*	*	KJ754237	*
S	1040	741	*	*	*	*	*	KJ576701	*
S	1041	733	*	*	*	*	*	DQ166576	*
S	1042	752	*	*	*	*	*	DQ133477	*
S	1043	751	*	*	*	*	*	DQ133480	*
S	1044	730	*	*	*	*	*	JQ993797	*
S	1045	730	*	*	*	*	*	AJ969574	*
S	1046	732	*	*	*	*	*	AJ969594	*
S	1047	731	*	*	*	*	*	AJ969510	*
S	1048	750	*	*	*	*	*	AJ969586	*
S	1049	732	*	*	*	*	*	JQ993758	*
H	570	760	100.0	+	0	0	I760M	KJ754308	KJ754300
S	1050	752	*	*	*	*	*	AJ969531	*
S	1051	722	*	*	*	*	*	AJ969547	*
S	1052	716	*	*	*	*	*	DQ166617	*
S	1053	730	*	*	*	*	*	AJ969575	*
S	1054	730	*	*	*	*	*	AJ969521	*
S	1055	761	*	*	*	*	*	DQ133481	*
S	1056	1165	*	*	*	*	*	AJ249567	*
S	1057	1129	*	*	*	*	*	KJ576710	*
S	1058	1184	*	*	*	*	*	AJ969569	*
S	1059	1183	*	*	*	*	*	KJ576712	*
S	1060	798	*	*	*	*	*	JQ359768	*
H	604	777	100.0	+	0	0	26D751M	KJ576704	KJ576705
S	1061	1006	*	*	*	*	*	AJ969516	*
S	1062	802	*	*	*	*	*	AY804017	*
H	1041	715	100.0	+	0	0	5I715M13I	KJ754265	DQ166576
S	1063	675	*	*	*	*	*	DQ166611	*
H	863	674	100.0	+	0	0	78D596M30I	HQ667310	KJ754296
H	27	682	100.0	+	0	0	39I682M	KJ754259	KJ754286
H	27	678	100.0	+	0	0	43I678M	KJ754266	KJ754286
S	1064	667	*	*	*	*	*	AB573850	*
S	1065	667	*	*	*	*	*	AB573846	*
S	1066	669	*	*	*	*	*	JF831922	*
S	1067	668	*	*	*	*	*	HQ026159	*
S	1068	684	*	*	*	*	*	AJ969527	*
S	1069	710	*	*	*	*	*	KJ754327	*
S	1070	710	*	*	*	*	*	KJ576660	*
S	1071	711	*	*	*	*	*	KJ576692	*
H	1068	711	100.0	+	0	0	13I671M40D	KJ027698	AJ969527
S	1072	692	*	*	*	*	*	AY667580	*
S	1073	688	*	*	*	*	*	JQ993794	*
S	1074	697	*	*	*	*	*	KJ754325	*
H	1021	693	100.0	+	0	0	15I693M53I	AJ969517	AJ969597
S	1075	1399	*	*	*	*	*	AJ969607	*
S	1076	597	*	*	*	*	*	EU717932	*
H	901	597	100.0	+	0	0	40I597M12I	EU717931	FJ705192
S	1077	608	*	*	*	*	*	KJ754315	*
H	639	607	100.0	+	0	0	25I607M	EU551530	EU551504
S	1078	597	*	*	*	*	*	EU717925	*
S	1079	583	*	*	*	*	*	KF026251	*
S	1080	597	*	*	*	*	*	EU717933	*
S	1081	597	*	*	*	*	*	EU717934	*
S	1082	610	*	*	*	*	*	KJ754231	*
S	1083	640	*	*	*	*	*	JN204803	*
S	1084	634	*	*	*	*	*	KF907543	*
S	1085	644	*	*	*	*	*	JN204822	*
S	1086	643	*	*	*	*	*	KF907525	*
S	1087	625	*	*	*	*	*	AJ969524	*
S	1088	614	*	*	*	*	*	KF907567	*
H	685	630	100.0	+	0	0	135I630M37I	EU551479	AY804023
S	1089	630	*	*	*	*	*	AY842273	*
S	1090	581	*	*	*	*	*	AJ007387	*
H	550	430	100.0	+	0	0	185I430M27I	KJ623929	HQ026221
S	1091	430	*	*	*	*	*	KJ623930	*
S	1092	503	*	*	*	*	*	EU551489	*
S	1093	430	*	*	*	*	*	KJ623942	*
S	1094	2477	*	*	*	*	*	KM020032	*
S	1095	1522	*	*	*	*	*	AM159206	*
H	1013	251	100.0	+	0	0	157I251M250I	JF414656	FJ792799
S	1096	231	*	*	*	*	*	KC740593	*
S	1097	513	*	*	*	*	*	EU551522	*
S	1098	554	*	*	*	*	*	KJ754316	*
H	1019	549	100.0	+	0	0	212I549M	KJ754313	KJ754304
S	1099	575	*	*	*	*	*	EF095233	*
S	1100	562	*	*	*	*	*	JX435366	*
S	1101	519	*	*	*	*	*	EU551520	*
S	1102	518	*	*	*	*	*	AF389915	*
H	1082	523	100.0	+	0	0	14I523M73I	DQ166607	KJ754231
S	1103	519	*	*	*	*	*	EU551524	*
S	1104	648	*	*	*	*	*	EU715060	*
H	962	759	100.0	+	0	0	18D708M33D	AJ249565	AJ293784
S	1105	754	*	*	*	*	*	AJ969573	*
S	1106	769	*	*	*	*	*	JQ004598	*
S	1107	763	*	*	*	*	*	AJ969529	*
S	1108	741	*	*	*	*	*	JQ004596	*
S	1109	736	*	*	*	*	*	AJ969559	*
S	1110	750	*	*	*	*	*	AJ969541	*
S	1111	741	*	*	*	*	*	JQ004552	*
S	1112	780	*	*	*	*	*	JQ993772	*
S	1113	849	*	*	*	*	*	AY703901	*
S	1114	848	*	*	*	*	*	DQ133498	*
S	1115	991	*	*	*	*	*	AJ969540	*
S	1116	957	*	*	*	*	*	EF457766	*
S	1117	802	*	*	*	*	*	AY804016	*
S	1118	790	*	*	*	*	*	AJ431578	*
S	1119	847	*	*	*	*	*	DQ133488	*
S	1120	804	*	*	*	*	*	AY804019	*
S	1121	734	*	*	*	*	*	AJ293783	*
S	1122	704	*	*	*	*	*	AJ969551	*
S	1123	702	*	*	*	*	*	DQ166595	*
S	1124	709	*	*	*	*	*	KJ576703	*
H	1040	709	100.0	+	0	0	66I675M34D	KJ576672	KJ576701
S	1125	684	*	*	*	*	*	KJ754217	*
H	1041	679	100.0	+	0	0	41I679M13I	KJ754263	DQ166576
S	1126	697	*	*	*	*	*	AJ969536	*
S	1127	686	*	*	*	*	*	KJ754257	*
S	1128	710	*	*	*	*	*	KJ576681	*
S	1129	732	*	*	*	*	*	KF907530	*
S	1130	731	*	*	*	*	*	JQ993792	*
S	1131	733	*	*	*	*	*	JQ993791	*
S	1132	733	*	*	*	*	*	JQ993790	*
S	1133	720	*	*	*	*	*	KJ754225	*
H	1022	714	100.0	+	0	0	19I714M112I	AM920666	JQ359766
S	1134	722	*	*	*	*	*	DQ166615	*
H	590	721	100.0	+	0	0	78I647M74D	KJ754212	KJ576709
S	1135	995	*	*	*	*	*	AJ969578	*
S	1136	597	*	*	*	*	*	EU717921	*
S	1137	596	*	*	*	*	*	KF556652	*
H	862	607	100.0	+	0	0	24I607M	EU551534	EU551535
H	648	597	100.0	+	0	0	40I597M12I	EU717924	FJ705187
S	1138	570	*	*	*	*	*	KF026247	*
S	1139	569	*	*	*	*	*	KJ754294	*
H	857	595	100.0	+	0	0	30I595M6I	KJ413048	EU551493
S	1140	581	*	*	*	*	*	AF389913	*
S	1141	607	*	*	*	*	*	DQ166584	*
H	847	623	100.0	+	0	0	88I568M55D	KJ754242	HQ026155
H	1028	613	100.0	+	0	0	262I613M79I	KF907548	KF800354
S	1142	631	*	*	*	*	*	EU551503	*
S	1143	629	*	*	*	*	*	HQ026227	*
S	1144	612	*	*	*	*	*	KF907568	*
S	1145	608	*	*	*	*	*	DQ166606	*
S	1146	613	*	*	*	*	*	KF907557	*
S	1147	612	*	*	*	*	*	KF907546	*
S	1148	567	*	*	*	*	*	KJ754283	*
S	1149	1186	*	*	*	*	*	AJ969595	*
S	1150	1181	*	*	*	*	*	AJ969530	*
S	1151	1512	*	*	*	*	*	AM159202	*
S	1152	1214	*	*	*	*	*	AJ969519	*
S	1153	1155	*	*	*	*	*	KJ599551	*
S	1154	1129	*	*	*	*	*	AJ969572	*
S	1155	1174	*	*	*	*	*	AJ969566	*
S	1156	1162	*	*	*	*	*	AJ969565	*
S	1157	1530	*	*	*	*	*	AM159204	*
H	1070	429	100.0	+	0	0	228I429M53I	KJ623945	KJ576660
S	1158	429	*	*	*	*	*	KJ623944	*
S	1159	557	*	*	*	*	*	KJ754252	*
H	1153	536	100.0	+	0	0	665I490M46D	EU551513	KJ599551
S	1160	426	*	*	*	*	*	KJ754232	*
S	1161	255	*	*	*	*	*	KC740579	*
S	1162	429	*	*	*	*	*	KJ623939	*
S	1163	429	*	*	*	*	*	KJ623941	*
S	1164	611	*	*	*	*	*	KF907549	*
S	1165	610	*	*	*	*	*	KF907555	*
H	958	616	100.0	+	0	0	98I616M26I	KF907554	KJ576700
S	1166	612	*	*	*	*	*	KF907565	*
H	1077	606	100.0	+	0	0	2I606M	KJ754317	KJ754315
S	1167	604	*	*	*	*	*	EU551529	*
S	1168	607	*	*	*	*	*	AJ969535	*
S	1169	607	*	*	*	*	*	EU551533	*
H	844	623	100.0	+	0	0	113I569M54D	FJ626734	AF242470
S	1170	644	*	*	*	*	*	JN980141	*
H	602	644	100.0	+	0	0	32I644M45I	JN980142	KJ754271
S	1171	644	*	*	*	*	*	JN204764	*
S	1172	644	*	*	*	*	*	KJ754201	*
S	1173	631	*	*	*	*	*	EU551548	*
S	1174	630	*	*	*	*	*	KJ754208	*
S	1175	634	*	*	*	*	*	EU551501	*
S	1176	633	*	*	*	*	*	FJ170576	*
S	1177	597	*	*	*	*	*	EU717935	*
H	842	559	100.0	+	0	0	101I559M	KJ754241	KJ754243
S	1178	559	*	*	*	*	*	EF095231	*
S	1179	570	*	*	*	*	*	JN243325	*
S	1180	570	*	*	*	*	*	JN243326	*
S	1181	535	*	*	*	*	*	AJ969549	*
S	1182	533	*	*	*	*	*	EU551537	*
H	623	559	100.0	+	0	0	84I559M	EF095235	JN204844
H	857	539	100.0	+	0	0	66I539M26I	EF523353	EU551493
S	1183	574	*	*	*	*	*	EU551531	*
S	1184	595	*	*	*	*	*	KJ413051	*
S	1185	593	*	*	*	*	*	KJ576642	*
S	1186	597	*	*	*	*	*	EU717926	*
S	1187	596	*	*	*	*	*	KF556651	*
S	1188	579	*	*	*	*	*	EF095230	*
S	1189	577	*	*	*	*	*	KJ754210	*
S	1190	589	*	*	*	*	*	EU551538	*
S	1191	589	*	*	*	*	*	KF556649	*
S	1192	644	*	*	*	*	*	KF907529	*
S	1193	667	*	*	*	*	*	AB177833	*
S	1194	667	*	*	*	*	*	AB573844	*
S	1195	667	*	*	*	*	*	AB573849	*
S	1196	667	*	*	*	*	*	AB573854	*
