S	0	664	*	*	*	*	*	JQ004531	*
S	869	1017	*	*	*	*	*	AJ969522	*
S	870	1122	*	*	*	*	*	AJ969560	*
S	871	1065	*	*	*	*	*	AJ249482	*
H	253	1188	100.0	+	0	0	145I1188M346I	AJ969600	AJ970889
S	872	256	*	*	*	*	*	KC740595	*
S	873	255	*	*	*	*	*	KC740581	*
S	874	474	*	*	*	*	*	EU551521	*
S	875	431	*	*	*	*	*	DQ166605	*
S	876	1548	*	*	*	*	*	AJ969507	*
S	877	1349	*	*	*	*	*	AJ969576	*
S	878	1839	*	*	*	*	*	AJ969582	*
S	879	1567	*	*	*	*	*	AJ969506	*
S	880	644	*	*	*	*	*	EU715059	*
S	881	665	*	*	*	*	*	AB627392	*
S	882	665	*	*	*	*	*	KJ754199	*
S	883	667	*	*	*	*	*	AB627379	*
S	884	666	*	*	*	*	*	AB627413	*
S	885	662	*	*	*	*	*	AB627383	*
S	886	660	*	*	*	*	*	KJ576646	*
S	887	665	*	*	*	*	*	AB627389	*
S	888	662	*	*	*	*	*	AB627387	*
S	889	667	*	*	*	*	*	AB573839	*
S	890	667	*	*	*	*	*	AB627399	*
S	891	667	*	*	*	*	*	AB627401	*
S	892	667	*	*	*	*	*	AB627423	*
S	893	667	*	*	*	*	*	AB627397	*
S	894	667	*	*	*	*	*	AB573850	*
S	895	667	*	*	*	*	*	AB573827	*
S	896	667	*	*	*	*	*	KJ754334	*
S	897	667	*	*	*	*	*	AB573846	*
S	898	660	*	*	*	*	*	AB573861	*
S	899	649	*	*	*	*	*	FJ705192	*
S	900	648	*	*	*	*	*	FJ705189	*
S	901	651	*	*	*	*	*	FJ705178	*
S	902	650	*	*	*	*	*	FJ705182	*
S	903	644	*	*	*	*	*	JN204815	*
S	904	644	*	*	*	*	*	JN204828	*
S	905	645	*	*	*	*	*	KF907523	*
S	906	645	*	*	*	*	*	JN204729	*
S	907	651	*	*	*	*	*	FJ705179	*
S	908	656	*	*	*	*	*	HQ026157	*
S	909	653	*	*	*	*	*	HQ026184	*
S	910	657	*	*	*	*	*	KJ754198	*
S	911	657	*	*	*	*	*	AJ969584	*
H	559	652	100.0	+	0	0	17I652M18I	KJ576656	DQ166599
S	912	651	*	*	*	*	*	HQ026213	*
S	913	652	*	*	*	*	*	FJ705184	*
S	914	652	*	*	*	*	*	KJ754202	*
S	915	925	*	*	*	*	*	AJ969568	*
S	916	667	*	*	*	*	*	AB573845	*
S	917	667	*	*	*	*	*	AB573847	*
H	819	667	100.0	+	0	0	34I667M	KJ754328	KJ754326
S	918	667	*	*	*	*	*	KJ754333	*
S	919	667	*	*	*	*	*	AB573828	*
S	920	667	*	*	*	*	*	AB573826	*
S	921	667	*	*	*	*	*	AB573848	*
S	922	667	*	*	*	*	*	AB573843	*
S	923	667	*	*	*	*	*	AB627400	*
S	924	669	*	*	*	*	*	JX144654	*
S	925	669	*	*	*	*	*	KF026221	*
S	926	669	*	*	*	*	*	JF831907	*
S	927	669	*	*	*	*	*	HQ026158	*
S	928	667	*	*	*	*	*	AB573825	*
S	929	667	*	*	*	*	*	AB573822	*
S	930	668	*	*	*	*	*	KJ754331	*
S	931	667	*	*	*	*	*	AB573824	*
S	932	667	*	*	*	*	*	AB573841	*
S	933	663	*	*	*	*	*	AB627430	*
S	934	662	*	*	*	*	*	AB331642	*
S	935	664	*	*	*	*	*	DQ166609	*
S	936	663	*	*	*	*	*	AB627380	*
S	937	658	*	*	*	*	*	AB177838	*
S	938	655	*	*	*	*	*	HQ026174	*
S	939	660	*	*	*	*	*	KJ754219	*
S	940	659	*	*	*	*	*	HQ026170	*
H	839	664	100.0	+	0	0	8I658M6D	FJ626725	KJ754324
S	941	667	*	*	*	*	*	AB583690	*
S	942	666	*	*	*	*	*	AB627428	*
S	943	667	*	*	*	*	*	AB627367	*
S	944	667	*	*	*	*	*	AB627366	*
S	945	665	*	*	*	*	*	AY842263	*
S	946	665	*	*	*	*	*	FJ028715	*
S	947	666	*	*	*	*	*	AB627396	*
S	948	666	*	*	*	*	*	AB573829	*
S	949	669	*	*	*	*	*	KF026227	*
S	950	719	*	*	*	*	*	DQ166610	*
S	951	717	*	*	*	*	*	DQ166580	*
S	952	722	*	*	*	*	*	KJ754306	*
S	953	721	*	*	*	*	*	KJ754289	*
H	23	710	100.0	+	0	0	11I710M	KJ754260	KJ754286
S	954	710	*	*	*	*	*	KJ576680	*
S	955	715	*	*	*	*	*	KJ754249	*
H	877	711	100.0	+	0	0	279I711M359I	AJ969543	AJ969576
S	956	738	*	*	*	*	*	JX036227	*
S	957	761	*	*	*	*	*	KJ754305	*
S	958	761	*	*	*	*	*	DQ133500	*
S	959	913	*	*	*	*	*	DQ133496	*
S	960	778	*	*	*	*	*	AJ431577	*
S	961	740	*	*	*	*	*	KJ576700	*
S	962	740	*	*	*	*	*	JX036213	*
H	768	753	100.0	+	0	0	I753M4I	AJ969596	AJ969602
S	963	748	*	*	*	*	*	KJ754301	*
S	964	708	*	*	*	*	*	AJ293784	*
S	965	672	*	*	*	*	*	KJ754221	*
S	966	672	*	*	*	*	*	JQ004576	*
S	967	675	*	*	*	*	*	EU551480	*
H	842	673	100.0	+	0	0	I668M5D	HQ026178	HQ026180
S	968	670	*	*	*	*	*	KF026229	*
S	969	670	*	*	*	*	*	KJ754320	*
S	970	671	*	*	*	*	*	EU416215	*
S	971	671	*	*	*	*	*	GQ375349	*
S	972	676	*	*	*	*	*	KJ576668	*
S	973	701	*	*	*	*	*	JQ993768	*
S	974	699	*	*	*	*	*	DQ166616	*
S	975	708	*	*	*	*	*	KJ576675	*
S	976	706	*	*	*	*	*	AJ431583	*
S	977	683	*	*	*	*	*	KJ027700	*
S	978	677	*	*	*	*	*	KJ027682	*
S	979	689	*	*	*	*	*	KJ754207	*
S	980	688	*	*	*	*	*	DQ166583	*
S	981	667	*	*	*	*	*	AB573823	*
S	982	667	*	*	*	*	*	AB177823	*
S	983	670	*	*	*	*	*	KF026274	*
S	984	668	*	*	*	*	*	KJ576654	*
S	985	667	*	*	*	*	*	AB627391	*
S	986	666	*	*	*	*	*	JX444960	*
S	987	667	*	*	*	*	*	AB573816	*
S	988	667	*	*	*	*	*	AB573817	*
S	989	671	*	*	*	*	*	GQ375343	*
S	990	690	*	*	*	*	*	DQ166619	*
S	991	685	*	*	*	*	*	KJ754216	*
S	992	698	*	*	*	*	*	JQ993777	*
S	993	695	*	*	*	*	*	AJ431591	*
H	972	673	100.0	+	0	0	7I669M4D	KJ576699	KJ576668
S	994	673	*	*	*	*	*	EU551484	*
S	995	681	*	*	*	*	*	JQ993798	*
S	996	677	*	*	*	*	*	KJ754322	*
S	997	666	*	*	*	*	*	AB627374	*
S	998	647	*	*	*	*	*	KF907524	*
S	999	645	*	*	*	*	*	AB627405	*
H	908	648	100.0	+	0	0	37I619M29D	HQ026208	HQ026157
H	908	648	100.0	+	0	0	37I619M29D	HQ026207	HQ026157
S	1000	644	*	*	*	*	*	JN204822	*
S	1001	644	*	*	*	*	*	JN204838	*
S	1002	645	*	*	*	*	*	JN204787	*
S	1003	645	*	*	*	*	*	JN204731	*
S	1004	649	*	*	*	*	*	FJ705198	*
S	1005	661	*	*	*	*	*	AB573857	*
S	1006	658	*	*	*	*	*	FJ792799	*
S	1007	665	*	*	*	*	*	AF345889	*
S	1008	664	*	*	*	*	*	AB627371	*
S	1009	657	*	*	*	*	*	AY444755	*
S	1010	656	*	*	*	*	*	JX144653	*
S	1011	658	*	*	*	*	*	AB177826	*
S	1012	658	*	*	*	*	*	HQ026171	*
S	1013	699	*	*	*	*	*	DQ166586	*
S	1014	777	*	*	*	*	*	AJ969534	*
S	1015	770	*	*	*	*	*	AF242468	*
H	621	838	100.0	+	0	0	69D703M66D	DQ133473	AM920667
S	1016	807	*	*	*	*	*	AJ431579	*
S	1017	761	*	*	*	*	*	AJ969597	*
S	1018	757	*	*	*	*	*	KJ754307	*
S	1019	762	*	*	*	*	*	FJ792800	*
S	1020	761	*	*	*	*	*	KJ754304	*
S	1021	845	*	*	*	*	*	JQ359766	*
S	1022	1520	*	*	*	*	*	AM159215	*
S	1023	1490	*	*	*	*	*	AJ969523	*
S	1024	1564	*	*	*	*	*	AJ969606	*
S	1025	1544	*	*	*	*	*	AJ969505	*
S	1026	1066	*	*	*	*	*	AJ969590	*
S	1027	954	*	*	*	*	*	KF800354	*
S	1028	1193	*	*	*	*	*	AJ969609	*
S	1029	1130	*	*	*	*	*	EU416221	*
H	533	757	100.0	+	0	0	4I757M	KJ754310	KJ754300
S	1030	721	*	*	*	*	*	KJ754222	*
S	1031	709	*	*	*	*	*	KJ754205	*
S	1032	723	*	*	*	*	*	KJ754234	*
H	1006	721	100.0	+	0	0	89D632M26I	KJ754276	FJ792799
S	1033	704	*	*	*	*	*	EF432561	*
S	1034	701	*	*	*	*	*	JQ993759	*
S	1035	707	*	*	*	*	*	AJ293782	*
S	1036	707	*	*	*	*	*	KJ576667	*
S	1037	726	*	*	*	*	*	KJ754237	*
S	1038	741	*	*	*	*	*	KJ576701	*
S	1039	733	*	*	*	*	*	DQ166576	*
S	1040	752	*	*	*	*	*	DQ133477	*
S	1041	751	*	*	*	*	*	DQ133480	*
S	1042	730	*	*	*	*	*	JQ993797	*
S	1043	730	*	*	*	*	*	AJ969574	*
S	1044	732	*	*	*	*	*	AJ969594	*
S	1045	731	*	*	*	*	*	AJ969510	*
S	1046	644	*	*	*	*	*	JN204747	*
S	1047	752	*	*	*	*	*	AJ969531	*
S	1048	750	*	*	*	*	*	AJ969586	*
S	1049	761	*	*	*	*	*	DQ133481	*
H	533	760	100.0	+	0	0	I760M	KJ754308	KJ754300
S	1050	730	*	*	*	*	*	AJ969575	*
S	1051	722	*	*	*	*	*	AJ969547	*
S	1052	732	*	*	*	*	*	JQ993758	*
S	1053	730	*	*	*	*	*	AJ969521	*
H	759	777	100.0	+	0	0	26D751M	KJ576704	KJ576705
S	1054	1183	*	*	*	*	*	KJ576712	*
S	1055	1165	*	*	*	*	*	AJ249567	*
S	1056	1399	*	*	*	*	*	AJ969607	*
S	1057	1184	*	*	*	*	*	AJ969569	*
S	1058	802	*	*	*	*	*	AY804017	*
S	1059	798	*	*	*	*	*	JQ359768	*
S	1060	1129	*	*	*	*	*	KJ576710	*
S	1061	1006	*	*	*	*	*	AJ969516	*
S	1062	716	*	*	*	*	*	DQ166617	*
H	23	678	100.0	+	0	0	43I678M	KJ754266	KJ754286
S	1063	675	*	*	*	*	*	DQ166611	*
S	1064	684	*	*	*	*	*	AJ969527	*
H	23	682	100.0	+	0	0	39I682M	KJ754259	KJ754286
S	1065	668	*	*	*	*	*	HQ026159	*
S	1066	667	*	*	*	*	*	AJ969542	*
H	856	674	100.0	+	0	0	78D596M30I	HQ667310	KJ754296
S	1067	669	*	*	*	*	*	JF831922	*
S	1068	688	*	*	*	*	*	JQ993794	*
S	1069	711	*	*	*	*	*	KJ576692	*
S	1070	710	*	*	*	*	*	KJ576660	*
H	1039	715	100.0	+	0	0	5I715M13I	KJ754265	DQ166576
H	1064	711	100.0	+	0	0	13I671M40D	KJ027698	AJ969527
H	1017	693	100.0	+	0	0	15I693M53I	AJ969517	AJ969597
S	1071	692	*	*	*	*	*	AY667580	*
S	1072	710	*	*	*	*	*	KJ754327	*
S	1073	697	*	*	*	*	*	KJ754325	*
S	1074	1522	*	*	*	*	*	AM159206	*
H	662	607	100.0	+	0	0	82I607M32I	EU551530	KJ754271
S	1075	597	*	*	*	*	*	EU717925	*
S	1076	610	*	*	*	*	*	KJ754231	*
S	1077	608	*	*	*	*	*	KJ754315	*
S	1078	597	*	*	*	*	*	EU717933	*
S	1079	597	*	*	*	*	*	EU717934	*
S	1080	597	*	*	*	*	*	EU717932	*
H	899	597	100.0	+	0	0	40I597M12I	EU717931	FJ705192
S	1081	614	*	*	*	*	*	KF907567	*
S	1082	643	*	*	*	*	*	KF907525	*
S	1083	640	*	*	*	*	*	JN204803	*
S	1084	644	*	*	*	*	*	JN204740	*
S	1085	644	*	*	*	*	*	JN204757	*
H	752	630	100.0	+	0	0	135I630M37I	EU551479	AY804023
S	1086	625	*	*	*	*	*	AJ969524	*
S	1087	634	*	*	*	*	*	KF907543	*
S	1088	630	*	*	*	*	*	AY842273	*
S	1089	583	*	*	*	*	*	KF026251	*
H	571	430	100.0	+	0	0	185I430M27I	KJ623929	HQ026221
S	1090	430	*	*	*	*	*	KJ623930	*
S	1091	513	*	*	*	*	*	EU551522	*
S	1092	503	*	*	*	*	*	EU551489	*
S	1093	231	*	*	*	*	*	KC740593	*
S	1094	2477	*	*	*	*	*	KM020032	*
S	1095	430	*	*	*	*	*	KJ623942	*
H	1006	251	100.0	+	0	0	157I251M250I	JF414656	FJ792799
S	1096	518	*	*	*	*	*	AF389915	*
S	1097	562	*	*	*	*	*	JX435366	*
S	1098	554	*	*	*	*	*	KJ754316	*
S	1099	581	*	*	*	*	*	AJ007387	*
S	1100	575	*	*	*	*	*	EF095233	*
S	1101	519	*	*	*	*	*	EU551520	*
S	1102	519	*	*	*	*	*	EU551524	*
H	1020	549	100.0	+	0	0	212I549M	KJ754313	KJ754304
H	1076	523	100.0	+	0	0	14I523M73I	DQ166607	KJ754231
H	880	654	100.0	+	0	0	10D644M	EU715061	EU715059
S	1103	780	*	*	*	*	*	JQ993772	*
S	1104	769	*	*	*	*	*	JQ004598	*
S	1105	802	*	*	*	*	*	AY804016	*
S	1106	790	*	*	*	*	*	AJ431578	*
S	1107	754	*	*	*	*	*	AJ969573	*
S	1108	750	*	*	*	*	*	AJ969541	*
S	1109	763	*	*	*	*	*	AJ969529	*
H	964	759	100.0	+	0	0	18D708M33D	AJ249565	AJ293784
S	1110	804	*	*	*	*	*	AY804019	*
S	1111	995	*	*	*	*	*	AJ969578	*
S	1112	991	*	*	*	*	*	AJ969540	*
H	984	1155	100.0	+	0	0	541D614M54I	KJ599551	KJ576654
S	1113	1129	*	*	*	*	*	AJ969572	*
S	1114	848	*	*	*	*	*	DQ133498	*
S	1115	847	*	*	*	*	*	DQ133488	*
S	1116	957	*	*	*	*	*	EF457766	*
S	1117	849	*	*	*	*	*	AY703901	*
S	1118	741	*	*	*	*	*	JQ004552	*
S	1119	710	*	*	*	*	*	KJ576681	*
H	1038	709	100.0	+	0	0	66I675M34D	KJ576672	KJ576701
S	1120	720	*	*	*	*	*	KJ754225	*
H	1021	714	100.0	+	0	0	19I714M112I	AM920666	JQ359766
S	1121	702	*	*	*	*	*	DQ166595	*
S	1122	697	*	*	*	*	*	AJ969536	*
S	1123	709	*	*	*	*	*	KJ576703	*
S	1124	704	*	*	*	*	*	AJ969551	*
H	659	721	100.0	+	0	0	78I647M74D	KJ754212	KJ576709
S	1125	734	*	*	*	*	*	AJ293783	*
S	1126	733	*	*	*	*	*	JQ993791	*
S	1127	741	*	*	*	*	*	JQ004596	*
S	1128	736	*	*	*	*	*	AJ969559	*
S	1129	731	*	*	*	*	*	JQ993792	*
S	1130	722	*	*	*	*	*	DQ166615	*
S	1131	733	*	*	*	*	*	JQ993790	*
S	1132	732	*	*	*	*	*	KF907530	*
S	1133	1162	*	*	*	*	*	AJ969565	*
H	861	607	100.0	+	0	0	24I607M	EU551534	EU551535
S	1134	607	*	*	*	*	*	DQ166584	*
S	1135	612	*	*	*	*	*	KF907568	*
S	1136	608	*	*	*	*	*	DQ166606	*
S	1137	596	*	*	*	*	*	KF556652	*
H	864	595	100.0	+	0	0	30I595M6I	KJ413048	EU551493
H	657	597	100.0	+	0	0	40I597M12I	EU717924	FJ705187
S	1138	597	*	*	*	*	*	EU717921	*
S	1139	612	*	*	*	*	*	KF907546	*
S	1140	631	*	*	*	*	*	EU551498	*
S	1141	631	*	*	*	*	*	EU551503	*
S	1142	633	*	*	*	*	*	EU551502	*
S	1143	632	*	*	*	*	*	EU551496	*
H	1027	613	100.0	+	0	0	262I613M79I	KF907548	KF800354
S	1144	613	*	*	*	*	*	KF907557	*
S	1145	629	*	*	*	*	*	HQ026227	*
H	781	623	100.0	+	0	0	80I573M50D	KJ754242	HQ026154
S	1146	581	*	*	*	*	*	AF389913	*
S	1147	1530	*	*	*	*	*	AM159204	*
S	1148	1512	*	*	*	*	*	AM159202	*
S	1149	426	*	*	*	*	*	KJ754232	*
S	1150	255	*	*	*	*	*	KC740579	*
S	1151	1181	*	*	*	*	*	AJ969530	*
S	1152	1174	*	*	*	*	*	AJ969566	*
S	1153	1214	*	*	*	*	*	AJ969519	*
S	1154	1186	*	*	*	*	*	AJ969595	*
S	1155	429	*	*	*	*	*	KJ623941	*
S	1156	567	*	*	*	*	*	KJ754283	*
S	1157	557	*	*	*	*	*	KJ754252	*
S	1158	570	*	*	*	*	*	KF026247	*
S	1159	569	*	*	*	*	*	KJ754294	*
S	1160	429	*	*	*	*	*	KJ623944	*
S	1161	429	*	*	*	*	*	KJ623939	*
S	1162	536	*	*	*	*	*	EU551513	*
H	1070	429	100.0	+	0	0	228I429M53I	KJ623945	KJ576660
S	1163	686	*	*	*	*	*	KJ754257	*
H	961	616	100.0	+	0	0	98I616M26I	KF907554	KJ576700
S	1164	612	*	*	*	*	*	KF907565	*
S	1165	630	*	*	*	*	*	KJ754208	*
H	780	623	100.0	+	0	0	113I569M54D	FJ626734	AF242470
S	1166	607	*	*	*	*	*	AJ969535	*
S	1167	607	*	*	*	*	*	EU551533	*
S	1168	611	*	*	*	*	*	KF907549	*
S	1169	610	*	*	*	*	*	KF907555	*
S	1170	631	*	*	*	*	*	EU551548	*
H	662	644	100.0	+	0	0	32I644M45I	JN980142	KJ754271
S	1171	644	*	*	*	*	*	KF907529	*
S	1172	645	*	*	*	*	*	KF907527	*
S	1173	644	*	*	*	*	*	JN980141	*
S	1174	634	*	*	*	*	*	EU551501	*
S	1175	633	*	*	*	*	*	FJ170576	*
S	1176	644	*	*	*	*	*	KJ754201	*
S	1177	644	*	*	*	*	*	JN204764	*
H	1077	606	100.0	+	0	0	2I606M	KJ754317	KJ754315
S	1178	570	*	*	*	*	*	JN243326	*
S	1179	570	*	*	*	*	*	JN243325	*
S	1180	577	*	*	*	*	*	KJ754210	*
S	1181	574	*	*	*	*	*	EU551531	*
H	606	559	100.0	+	0	0	84I559M	EF095235	JN204844
H	1143	539	100.0	+	0	0	67I539M26I	EF523353	EU551496
S	1182	559	*	*	*	*	*	EF095231	*
H	776	559	100.0	+	0	0	101I559M	KJ754241	KJ754243
S	1183	579	*	*	*	*	*	EF095230	*
S	1184	597	*	*	*	*	*	EU717935	*
S	1185	596	*	*	*	*	*	KF556651	*
S	1186	604	*	*	*	*	*	EU551529	*
S	1187	597	*	*	*	*	*	EU717926	*
S	1188	589	*	*	*	*	*	KF556649	*
S	1189	589	*	*	*	*	*	EU551538	*
S	1190	595	*	*	*	*	*	KJ413051	*
S	1191	593	*	*	*	*	*	KJ576642	*
S	1192	645	*	*	*	*	*	JN204763	*
S	1193	667	*	*	*	*	*	AB177833	*
S	1194	667	*	*	*	*	*	AB627422	*
S	1195	669	*	*	*	*	*	AB627420	*
S	1196	668	*	*	*	*	*	AB627419	*
S	1197	667	*	*	*	*	*	AB573849	*
S	1198	667	*	*	*	*	*	AB573854	*
S	1199	667	*	*	*	*	*	KJ754329	*
S	1200	667	*	*	*	*	*	AB573844	*
S	1201	669	*	*	*	*	*	HQ026160	*
S	1202	675	*	*	*	*	*	EU416216	*
S	1203	671	*	*	*	*	*	EU551518	*
S	1204	684	*	*	*	*	*	KJ754217	*
H	1163	679	100.0	+	0	0	7I679M	KJ754263	KJ754257
S	1205	670	*	*	*	*	*	AY842266	*
S	1206	670	*	*	*	*	*	KF026245	*
S	1207	671	*	*	*	*	*	GQ375344	*
S	1208	671	*	*	*	*	*	AY842271	*
S	1209	666	*	*	*	*	*	AB627369	*
S	1210	649	*	*	*	*	*	FJ705194	*
S	1211	649	*	*	*	*	*	FJ705195	*
S	1212	652	*	*	*	*	*	HQ026150	*
S	1213	650	*	*	*	*	*	FJ705177	*
S	1214	648	*	*	*	*	*	HQ026193	*
S	1215	647	*	*	*	*	*	EU795064	*
S	1216	649	*	*	*	*	*	FJ705196	*
S	1217	648	*	*	*	*	*	FJ705193	*
S	1218	652	*	*	*	*	*	HQ026153	*
S	1219	663	*	*	*	*	*	KJ754319	*
S	1220	661	*	*	*	*	*	KJ754247	*
S	1221	665	*	*	*	*	*	HQ026167	*
S	1222	664	*	*	*	*	*	AB627370	*
S	1223	656	*	*	*	*	*	HQ026176	*
S	1224	652	*	*	*	*	*	HQ026185	*
S	1225	661	*	*	*	*	*	JQ004555	*
H	637	660	100.0	+	0	0	510I658M2D	KJ576640	KJ576708
S	1226	1777	*	*	*	*	*	AJ969514	*
S	1227	1639	*	*	*	*	*	AJ969563	*
S	1228	380	*	*	*	*	*	KJ754312	*
S	1229	256	*	*	*	*	*	KC740583	*
S	1230	1279	*	*	*	*	*	AJ969515	*
S	1231	1199	*	*	*	*	*	AJ969556	*
S	1232	1631	*	*	*	*	*	AJ969562	*
S	1233	1431	*	*	*	*	*	AJ969553	*
S	1234	430	*	*	*	*	*	KJ623947	*
S	1235	430	*	*	*	*	*	KJ623934	*
S	1236	430	*	*	*	*	*	KJ623933	*
S	1237	490	*	*	*	*	*	EU683443	*
S	1238	445	*	*	*	*	*	KJ754236	*
S	1239	430	*	*	*	*	*	KJ623927	*
S	1240	430	*	*	*	*	*	KJ623931	*
S	1241	430	*	*	*	*	*	KJ623932	*
S	1242	430	*	*	*	*	*	KJ623928	*
S	1243	1198	*	*	*	*	*	AJ969554	*
S	1244	761	*	*	*	*	*	KJ754321	*
S	1245	761	*	*	*	*	*	DQ133487	*
S	1246	761	*	*	*	*	*	DQ133501	*
S	1247	761	*	*	*	*	*	DQ133499	*
S	1248	749	*	*	*	*	*	DQ166589	*
S	1249	747	*	*	*	*	*	AJ969571	*
S	1250	760	*	*	*	*	*	DQ133497	*
S	1251	750	*	*	*	*	*	AJ969588	*
S	1252	762	*	*	*	*	*	AY703907	*
S	1253	813	*	*	*	*	*	AJ249577	*
S	1254	802	*	*	*	*	*	AY804015	*
S	1255	1135	*	*	*	*	*	AJ969526	*
S	1256	838	*	*	*	*	*	DQ133478	*
S	1257	777	*	*	*	*	*	AJ969583	*
S	1258	763	*	*	*	*	*	AY703906	*
S	1259	793	*	*	*	*	*	AJ293790	*
H	761	781	100.0	+	0	0	35D746M	JQ993783	JQ993782
S	1260	507	*	*	*	*	*	JX474357	*
S	1261	635	*	*	*	*	*	EU551507	*
S	1262	634	*	*	*	*	*	KJ754250	*
S	1263	643	*	*	*	*	*	JN204772	*
S	1264	635	*	*	*	*	*	EU551476	*
S	1265	623	*	*	*	*	*	FJ418565	*
S	1266	608	*	*	*	*	*	KJ576650	*
S	1267	632	*	*	*	*	*	FJ170582	*
H	984	626	100.0	+	0	0	63I605M21D	KJ754224	KJ576654
S	1268	644	*	*	*	*	*	JN204790	*
S	1269	648	*	*	*	*	*	EU715060	*
S	1270	647	*	*	*	*	*	KJ576697	*
S	1271	651	*	*	*	*	*	FJ705180	*
H	609	650	100.0	+	0	0	40D598M12D	FJ705181	EU717922
S	1272	645	*	*	*	*	*	HQ026202	*
S	1273	645	*	*	*	*	*	JN204797	*
S	1274	646	*	*	*	*	*	JN204760	*
S	1275	645	*	*	*	*	*	HQ026214	*
S	1276	602	*	*	*	*	*	KJ576643	*
S	1277	569	*	*	*	*	*	KF026243	*
S	1278	568	*	*	*	*	*	KF026262	*
S	1279	571	*	*	*	*	*	JQ314483	*
S	1280	570	*	*	*	*	*	KF026224	*
S	1281	547	*	*	*	*	*	EU551511	*
S	1282	543	*	*	*	*	*	FJ626736	*
H	1203	566	100.0	+	0	0	13I566M92I	EU551523	EU551518
S	1283	561	*	*	*	*	*	EU551532	*
H	816	571	100.0	+	0	0	38I571M62I	JQ314481	GQ375345
S	1284	594	*	*	*	*	*	EF095232	*
H	606	593	100.0	+	0	0	73I570M23D	EF095234	JN204844
S	1285	597	*	*	*	*	*	EU717927	*
S	1286	597	*	*	*	*	*	EU717929	*
S	1287	576	*	*	*	*	*	JQ314484	*
S	1288	575	*	*	*	*	*	KF026253	*
S	1289	583	*	*	*	*	*	JQ314482	*
H	1186	581	100.0	+	0	0	17I581M6I	FJ626733	EU551529
H	1252	743	100.0	+	0	0	49I713M30D	DQ133476	AY703907
S	1290	667	*	*	*	*	*	AB573856	*
S	1291	666	*	*	*	*	*	AB627410	*
S	1292	667	*	*	*	*	*	AB573840	*
S	1293	667	*	*	*	*	*	AB573855	*
S	1294	665	*	*	*	*	*	AY842274	*
S	1295	665	*	*	*	*	*	HQ026177	*
S	1296	666	*	*	*	*	*	AB627418	*
S	1297	666	*	*	*	*	*	AB627372	*
S	1298	667	*	*	*	*	*	AB573842	*
H	1233	668	100.0	+	0	0	322I668M441I	JF831923	AJ969553
S	1299	668	*	*	*	*	*	AB627429	*
H	850	669	100.0	+	0	0	113D556M60I	JF831917	KJ027701
S	1300	669	*	*	*	*	*	KF026248	*
S	1301	667	*	*	*	*	*	AB177827	*
H	1252	667	100.0	+	0	0	83I667M12I	KJ489089	AY703907
S	1302	668	*	*	*	*	*	AB627417	*
S	1303	667	*	*	*	*	*	AB177835	*
S	1304	661	*	*	*	*	*	JQ004597	*
H	842	644	100.0	+	0	0	30I639M5D	HQ026183	HQ026180
S	1305	644	*	*	*	*	*	JN204774	*
S	1306	647	*	*	*	*	*	KF907537	*
S	1307	644	*	*	*	*	*	JN204823	*
H	1223	636	100.0	+	0	0	14I636M6I	HQ026191	HQ026176
H	525	635	100.0	+	0	0	22I622M13D	EU551494	JN980140
S	1308	640	*	*	*	*	*	DQ086103	*
S	1309	636	*	*	*	*	*	AB177831	*
S	1310	647	*	*	*	*	*	KF907534	*
S	1311	659	*	*	*	*	*	HQ026168	*
S	1312	657	*	*	*	*	*	HQ026164	*
S	1313	661	*	*	*	*	*	HQ026166	*
S	1314	660	*	*	*	*	*	HQ026218	*
S	1315	649	*	*	*	*	*	FJ705176	*
S	1316	649	*	*	*	*	*	FJ705197	*
S	1317	653	*	*	*	*	*	FJ705183	*
S	1318	649	*	*	*	*	*	HQ026165	*
S	1319	669	*	*	*	*	*	KF026276	*
S	1320	733	*	*	*	*	*	JQ993779	*
S	1321	733	*	*	*	*	*	JQ993796	*
H	1015	733	100.0	+	0	0	14I733M23I	KF907533	AF242468
S	1322	733	*	*	*	*	*	JQ993760	*
S	1323	732	*	*	*	*	*	JQ993766	*
S	1324	732	*	*	*	*	*	JQ993795	*
S	1325	733	*	*	*	*	*	JQ993780	*
S	1326	732	*	*	*	*	*	JQ993776	*
S	1327	733	*	*	*	*	*	JQ993762	*
S	1328	738	*	*	*	*	*	AJ969591	*
S	1329	737	*	*	*	*	*	AJ969592	*
S	1330	740	*	*	*	*	*	JX036231	*
S	1331	740	*	*	*	*	*	KJ754253	*
S	1332	734	*	*	*	*	*	JQ993778	*
S	1333	733	*	*	*	*	*	JQ993784	*
S	1334	735	*	*	*	*	*	JQ993781	*
S	1335	734	*	*	*	*	*	JQ993788	*
S	1336	732	*	*	*	*	*	JQ993799	*
S	1337	677	*	*	*	*	*	KJ754220	*
H	1060	676	100.0	+	0	0	518I611M65D	KJ576645	KJ576710
S	1338	678	*	*	*	*	*	JQ993763	*
S	1339	678	*	*	*	*	*	KJ489093	*
S	1340	670	*	*	*	*	*	KF026225	*
S	1341	669	*	*	*	*	*	AY842267	*
S	1342	674	*	*	*	*	*	KJ754303	*
H	978	673	100.0	+	0	0	5I672MD	KJ027683	KJ027682
S	1343	680	*	*	*	*	*	AF453259	*
S	1344	710	*	*	*	*	*	KJ576671	*
S	1345	709	*	*	*	*	*	AJ969544	*
S	1346	727	*	*	*	*	*	DQ166598	*
S	1347	711	*	*	*	*	*	HQ667314	*
